2025-12-31 17:06:34,414 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2025-12-31 17:06:34,414 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2026-01-25 15:39:27,947 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2026-01-25 15:39:27,989 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2026-01-25 15:39:27,989 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2026-01-25 15:40:16,512 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2026-01-25 15:40:16,551 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2026-01-25 15:40:16,551 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2026-01-25 15:40:47,971 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2026-01-25 15:40:48,011 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2026-01-25 15:40:48,011 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2026-01-25 15:41:20,184 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2026-01-25 15:41:20,224 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2026-01-25 15:41:20,224 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2026-01-25 15:43:35,250 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2026-01-25 15:43:35,448 WARNING: Could not create tables (may already exist): (sqlite3.OperationalError) index idx_google_rating already exists
[SQL: CREATE INDEX idx_google_rating ON book_reviews (google_id, rating)]
(Background on this error at: https://sqlalche.me/e/20/e3q8) [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:102]
2026-01-25 15:43:35,453 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2026-01-25 15:43:35,453 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2026-01-25 15:46:51,193 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2026-01-25 15:46:51,229 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2026-01-25 15:46:51,229 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2026-01-25 15:51:43,123 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2026-01-25 15:51:43,163 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2026-01-25 15:51:43,163 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2026-01-25 16:45:27,668 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2026-01-25 16:45:27,733 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2026-01-25 16:45:27,733 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2026-01-25 16:48:27,936 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2026-01-25 16:48:28,009 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2026-01-25 16:48:28,009 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2026-01-25 16:49:26,938 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2026-01-25 16:49:27,018 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2026-01-25 16:49:27,018 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2026-01-25 16:49:45,792 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2026-01-25 16:49:45,869 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2026-01-25 16:49:45,869 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2026-01-25 16:50:10,482 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2026-01-25 16:50:10,573 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2026-01-25 16:50:10,573 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2026-01-25 16:50:45,197 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2026-01-25 16:50:45,277 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2026-01-25 16:50:45,277 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2026-01-25 16:51:30,067 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2026-01-25 16:51:30,165 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2026-01-25 16:51:30,165 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2026-01-29 15:05:37,850 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2026-01-29 15:05:37,952 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2026-01-29 15:05:37,952 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2026-01-29 15:06:26,097 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2026-01-29 15:06:26,359 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
